,Date_and_Time,Tweet_Id,User,Tweet,Like_Count,Retweet_Count,Lang,Location,Country,Cleaned_Tweets,POS_tagged,Lemma
95,2022-07-27 03:47:13+00:00,1552138512778100736,ChicagoPlantEat,A Cardiologist's story of transitioning to a plant based diet... https://t.co/7bhxnCr66E,1,0,en,USA,US,"cardiologists,story,transitioning,plant,based,diet","[('cardiologists', 'n'), (',', None), ('story', 'n'), (',', None), ('transitioning', 'n'), (',', None), ('plant', 'n'), (',', None), ('based', 'v'), (',', None), ('diet', 'a')]",cardiologist story transitioning plant base diet
96,2022-07-27 03:34:00+00:00,1552135185612906496,mrright6977,"Best nourishment on the planet!!.. 

#supplements #fitness #health #nutrition #workout #protein #healthylifestyle… https://t.co/RiD6PgxZdA",1,0,en,"Kansas City, MO",US,"best,nourishment,planet","[('best', 'a'), (',', None), ('nourishment', 'n'), (',', None), ('planet', 'n')]",best nourishment planet
97,2022-07-27 03:00:09+00:00,1552126669573455873,RobotPeston,BREAKING: This morning a No.10 source told me to tell you that post-Brexit the government will look to force at lea… https://t.co/TJr0rwQoWI,0,0,en,Westminster,US,"breaking,this,morning,source,told,tell,that,postbrexit,government,will,look,force","[('breaking', 'n'), (',', None), (',', None), ('morning', 'n'), (',', None), ('source', 'n'), (',', None), ('told', 'v'), (',', None), ('tell', 'v'), (',', None), (',', None), ('postbrexit', 'n'), (',', None), ('government', 'n'), (',', None), (',', None), ('look', 'v'), (',', None), ('force', 'n')]",breaking morning source tell tell postbrexit government look force
98,2022-07-27 01:47:13+00:00,1552108313088778240,ChicagoPlantEat,The REAL Health Movement is growing!  Whether your health issue is heart health or diabetes or any of a number of O… https://t.co/HxHhz3tFvi,1,1,en,USA,US,"real,health,movement,growing,whether,your,health,issue,heart,health,diabetes,number","[('real', 'a'), (',', None), ('health', 'n'), (',', None), ('movement', 'n'), (',', None), ('growing', 'v'), (',', None), ('whether', None), (',', None), (',', None), ('health', 'n'), (',', None), ('issue', 'n'), (',', None), ('heart', 'n'), (',', None), ('health', 'n'), (',', None), ('diabetes', 'v'), (',', None), ('number', 'n')]",real health movement grow whether health issue heart health diabetes number
99,2022-07-26 23:00:10+00:00,1552066273755922434,RobotPeston,D*****c C******s  secretly passed me a tea towel on which was embroidered the following: post-Brexit the government… https://t.co/4o2pOty22y,0,0,en,Westminster,US,"secretly,passed,towel,which,embroidered,following,postbrexit,government","[('secretly', 'r'), (',', None), ('passed', 'v'), (',', None), ('towel', 'n'), (',', None), (',', None), ('embroidered', 'v'), (',', None), ('following', 'v'), (',', None), ('postbrexit', 'n'), (',', None), ('government', 'n')]",secretly pass towel embroider follow postbrexit government
100,2022-07-26 21:54:30+00:00,1552049750010220544,j_of_sj,"@StormyDaze1 @neednewshorts Good luck on the fast !
I don’t like doing fasts myself .
I eat a Whole Foods vegan die… https://t.co/DgX0aMYqrV",2,0,en,United States,US,"good,luck,fast,dont,like,doing,fasts,myself,whole,foods,vegan","[('good', 'a'), (',', None), ('luck', 'a'), (',', None), ('fast', 'r'), (',', None), ('dont', 'r'), (',', None), ('like', None), (',', None), (',', None), ('fasts', 'n'), (',', None), (',', None), ('whole', 'a'), (',', None), ('foods', 'n'), (',', None), ('vegan', 'n')]",good luck fast like fast whole food vegan
101,2022-07-26 21:46:40+00:00,1552047778355974145,LivingHealthy_U,"Look at this... 👀
 https://t.co/79WmWWKTlc via @pinterest #weightloss #weightlossjourney #soup #diet #fitness… https://t.co/QNQq03fECD",0,1,en,United States,US,"look,this","[('look', 'n'), (',', None)]",look
102,2022-07-26 20:29:00+00:00,1552028231020060673,bomohammedglad,"Zinamax is food supplement helps in elimination of acne

https://t.co/piKtSf6HDv

#supplement #fitness #supplements… https://t.co/trJIiyfjF9",0,0,en,United States,US,"zinamax,food,supplement,helps,elimination,acne","[('zinamax', 'n'), (',', None), ('food', 'n'), (',', None), ('supplement', 'n'), (',', None), ('helps', 'v'), (',', None), ('elimination', 'n'), (',', None), ('acne', 'n')]",zinamax food supplement help elimination acne
103,2022-07-26 19:57:09+00:00,1552020215021518848,CompassCycles,@realhand952 @imbackbithes @lahstnahme @cat2cats @McDonalds That being said; the average American who is vegan is a… https://t.co/Sdl9ZROdzV,0,0,en,everywhere USA,US,"that,being,said,average,american,vegan","[(',', None), (',', None), ('said', 'v'), (',', None), ('average', 'a'), (',', None), ('american', 'a'), (',', None), ('vegan', 'a')]",say average american vegan
104,2022-07-26 18:02:26+00:00,1551991346180902916,nutritionalo,This new supplement was designed to fill nutrient gaps for consumers following a #plant-based diet. @Theralogix cal… https://t.co/zvNHNV1NrW,0,0,en,United States,US,"this,supplement,designed,fill,nutrient,gaps,consumers,following,based,diet","[(',', None), ('supplement', 'n'), (',', None), ('designed', 'v'), (',', None), ('fill', 'v'), (',', None), ('nutrient', 'n'), (',', None), ('gaps', 'n'), (',', None), ('consumers', 'n'), (',', None), ('following', 'v'), (',', None), ('based', 'v'), (',', None), ('diet', 'a')]",supplement design fill nutrient gap consumer follow base diet
105,2022-07-26 16:25:50+00:00,1551967038096216070,OrganicLiveFood,Eat #nutrient dense #superfoods to boost your #metabolism: https://t.co/H4ZSmX5Lww You cannot fix your #health unti… https://t.co/VZ0J0HIU6v,52,11,en,US,US,"dense,boost,your,cannot,your,unti","[('dense', 'n'), (',', None), ('boost', 'n'), (',', None), (',', None), (',', None), (',', None), ('unti', 'a')]",dense boost unti
106,2022-07-26 14:46:48+00:00,1551942115244081155,TMennefer,Every Chick I Dated was Chunky. I put her on a Vegan Diet &amp; she got Fine. I love Chunky Chicks with Potential. 😍,0,0,en,United States,US,"every,chick,dated,chunky,vegan,diet,fine,love,chunky,chicks,with,potential","[('every', None), (',', None), ('chick', 'n'), (',', None), ('dated', 'v'), (',', None), ('chunky', 'n'), (',', None), ('vegan', 'n'), (',', None), ('diet', 'a'), (',', None), ('fine', 'a'), (',', None), ('love', 'v'), (',', None), ('chunky', 'n'), (',', None), ('chicks', 'n'), (',', None), (',', None), ('potential', 'a')]",every chick date chunky vegan diet fine love chunky chick potential
107,2022-07-26 13:21:40+00:00,1551920690009456640,Tetedemami,I wished fam &amp; friends didn't point out my very constant weight variations everytime they 👀me/questioned my diet &amp;… https://t.co/cJdezaLH4n,6,0,en,US,US,"wished,friends,didnt,point,very,constant,weight,variations,everytime,they,mequestioned,diet","[('wished', 'v'), (',', None), ('friends', 'n'), (',', None), ('didnt', 'n'), (',', None), ('point', 'n'), (',', None), (',', None), ('constant', 'a'), (',', None), ('weight', 'n'), (',', None), ('variations', 'n'), (',', None), ('everytime', 'r'), (',', None), (',', None), ('mequestioned', 'v'), (',', None), ('diet', 'a')]",wish friend point constant weight variation everytime mequestioned diet
108,2022-07-26 11:55:53+00:00,1551899100341309441,HeartStrongCom,We are making progress!  HeartStrong is about heart health but changing to a whole food plant based diet can help d… https://t.co/UnwtkCsNdj,3,0,en,United States,US,"making,progress,heartstrong,about,heart,health,changing,whole,food,plant,based,diet,help","[('making', 'n'), (',', None), ('progress', 'n'), (',', None), ('heartstrong', 'r'), (',', None), (',', None), ('heart', 'n'), (',', None), ('health', 'n'), (',', None), ('changing', 'v'), (',', None), ('whole', 'a'), (',', None), ('food', 'n'), (',', None), ('plant', 'n'), (',', None), ('based', 'v'), (',', None), ('diet', 'a'), (',', None), ('help', 'n')]",making progress heartstrong heart health change whole food plant base diet help
109,2022-07-26 09:21:50+00:00,1551860335748988928,eprnetwork,Rising Preference for Vegan Diet is expected to Increase the Demand for Low Calorie Vegetable Dip Globally - https://t.co/Lsv0a4GBFQ,0,0,en,US,US,"rising,preference,vegan,diet,expected,increase,demand,calorie,vegetable,globally","[('rising', 'v'), (',', None), ('preference', 'n'), (',', None), ('vegan', 'n'), (',', None), ('diet', 'a'), (',', None), ('expected', 'v'), (',', None), ('increase', 'v'), (',', None), ('demand', 'n'), (',', None), ('calorie', 'n'), (',', None), ('vegetable', 'a'), (',', None), ('globally', 'r')]",rise preference vegan diet expect increase demand calorie vegetable globally
110,2022-07-26 07:45:10+00:00,1551836006617415680,RobotPeston,"As recently as yesterday, David and Frederick Barclay informed me through the medium of dance that post-Brexit the… https://t.co/SSU3OSRBCf",0,0,en,Westminster,US,"recently,yesterday,david,frederick,barclay,informed,through,medium,dance,that,postbrexit","[('recently', 'r'), (',', None), ('yesterday', 'n'), (',', None), ('david', 'n'), (',', None), ('frederick', 'n'), (',', None), ('barclay', 'n'), (',', None), ('informed', 'v'), (',', None), (',', None), ('medium', 'n'), (',', None), ('dance', 'n'), (',', None), (',', None), ('postbrexit', 'n')]",recently yesterday david frederick barclay inform medium dance postbrexit
111,2022-07-26 01:47:10+00:00,1551745913957253122,ChicagoPlantEat,"Great interview of Drs Kim Williams &amp; Caldwell Esselstyn, both extolling the benefits of a plant based diet for, no… https://t.co/h6jZs6mThb",0,0,en,USA,US,"great,interview,williams,caldwell,esselstyn,both,extolling,benefits,plant,based,diet","[('great', 'a'), (',', None), ('interview', 'n'), (',', None), ('williams', 'n'), (',', None), ('caldwell', 'n'), (',', None), ('esselstyn', 'n'), (',', None), (',', None), ('extolling', 'n'), (',', None), ('benefits', 'n'), (',', None), ('plant', 'n'), (',', None), ('based', 'v'), (',', None), ('diet', 'a')]",great interview caldwell esselstyn extolling benefit plant base diet
112,2022-07-26 00:33:16+00:00,1551727317826797571,petevparianafan,"For #ArianaGrande, her favorite salad contains tofu, strawberries, spinach, and other ingredients illustrating her… https://t.co/ba0eYMOkJc",1,0,en,United States,US,"favorite,salad,contains,tofu,strawberries,spinach,other,ingredients,illustrating","[('favorite', 'r'), (',', None), ('salad', 'n'), (',', None), ('contains', 'n'), (',', None), ('tofu', 'n'), (',', None), ('strawberries', 'n'), (',', None), ('spinach', 'n'), (',', None), (',', None), ('ingredients', 'n'), (',', None), ('illustrating', 'v')]",favorite salad contains tofu strawberry spinach ingredient illustrate
113,2022-07-26 00:30:09+00:00,1551726532300775426,RobotPeston,Someone close to Boris Johnson informed me through the medium of dance that post-Brexit the government will look to… https://t.co/pVP8lW1lER,0,0,en,Westminster,US,"someone,close,boris,johnson,informed,through,medium,dance,that,postbrexit,government,will,look","[('someone', 'n'), (',', None), ('close', 'r'), (',', None), ('boris', 'n'), (',', None), ('johnson', 'n'), (',', None), ('informed', 'v'), (',', None), (',', None), ('medium', 'n'), (',', None), ('dance', 'n'), (',', None), (',', None), ('postbrexit', 'n'), (',', None), ('government', 'n'), (',', None), (',', None), ('look', 'v')]",someone close boris johnson inform medium dance postbrexit government look
114,2022-07-26 00:29:44+00:00,1551726426109276160,usebigears,"@Grahanimal @kazzaloveslife I promote smart farmed vegetables and limited humanly raised and butchered animals.

If… https://t.co/21DLTmgEla",0,0,en,"Nevada, USA",US,"promote,smart,farmed,vegetables,limited,humanly,raised,butchered,animalsif","[('promote', 'n'), (',', None), ('smart', 'a'), (',', None), ('farmed', 'v'), (',', None), ('vegetables', 'n'), (',', None), ('limited', 'a'), (',', None), ('humanly', 'r'), (',', None), ('raised', 'v'), (',', None), ('butchered', 'v'), (',', None), ('animalsif', 'n')]",promote smart farm vegetable limited humanly raise butcher animalsif
115,2022-07-25 23:35:54+00:00,1551712879765766144,FedeevaOliy,"Vegan Florida mother convicted of starving toddler to death with strict raw fruits, vegetables diet #UI #diet via… https://t.co/B15O9Kr9qm",0,0,en,usa,US,"vegan,florida,mother,convicted,starving,toddler,death,with,strict,fruits,vegetables,diet","[('vegan', 'n'), (',', None), ('florida', 'n'), (',', None), ('mother', 'n'), (',', None), ('convicted', 'v'), (',', None), ('starving', 'v'), (',', None), ('toddler', 'n'), (',', None), ('death', 'n'), (',', None), (',', None), ('strict', 'a'), (',', None), ('fruits', 'n'), (',', None), ('vegetables', 'n'), (',', None), ('diet', 'a')]",vegan florida mother convict starve toddler death strict fruit vegetable diet
116,2022-07-25 21:56:46+00:00,1551687930514513921,anonrc,"@arribas_june An improper diet, dehydration, poor nutrition, improper weight management all can effect your heart,… https://t.co/f7WuyOibPb",2,0,en,"So Cal, USA",US,"improper,diet,dehydration,poor,nutrition,improper,weight,management,effect,your,heart","[('improper', 'n'), (',', None), ('diet', 'a'), (',', None), ('dehydration', 'n'), (',', None), ('poor', 'a'), (',', None), ('nutrition', 'n'), (',', None), ('improper', 'n'), (',', None), ('weight', 'n'), (',', None), ('management', 'n'), (',', None), ('effect', 'n'), (',', None), (',', None), ('heart', 'n')]",improper diet dehydration poor nutrition improper weight management effect heart
117,2022-07-25 20:29:00+00:00,1551665843171250177,bomohammedglad,"Zinamax is food supplement helps in elimination of acne

https://t.co/piKtSf6HDv

#supplement #fitness #supplements… https://t.co/V8CHwNyoCl",0,0,en,United States,US,"zinamax,food,supplement,helps,elimination,acne","[('zinamax', 'n'), (',', None), ('food', 'n'), (',', None), ('supplement', 'n'), (',', None), ('helps', 'v'), (',', None), ('elimination', 'n'), (',', None), ('acne', 'n')]",zinamax food supplement help elimination acne
118,2022-07-25 19:47:10+00:00,1551655317179703299,ChicagoPlantEat,"Vibrant colors represent the wide array of vitamins, minerals, antioxidants, phytonutrients, macronutrients...essen… https://t.co/3uS4jDF1hk",0,0,en,USA,US,"vibrant,colors,represent,wide,array,vitamins,minerals,antioxidants,phytonutrients,macronutrientsessen","[('vibrant', 'n'), (',', None), ('colors', 'n'), (',', None), ('represent', 'n'), (',', None), ('wide', 'a'), (',', None), ('array', 'n'), (',', None), ('vitamins', 'n'), (',', None), ('minerals', 'n'), (',', None), ('antioxidants', 'n'), (',', None), ('phytonutrients', 'n'), (',', None), ('macronutrientsessen', 'n')]",vibrant color represent wide array vitamin mineral antioxidant phytonutrients macronutrientsessen
119,2022-07-25 18:44:58+00:00,1551639664917991424,2aHistory,"@S_Catsgotmyback @OurCompass @JoeAschiero @RickTheV1 That's 1 death per million kids in the UK. Pretty high.

Numbe… https://t.co/p3V7uysb5O",0,0,en,Somewhere in the US,US,"thats,death,million,kids,pretty,highnumbe","[('thats', 'n'), (',', None), ('death', 'n'), (',', None), ('million', None), (',', None), ('kids', 'n'), (',', None), ('pretty', 'r'), (',', None), ('highnumbe', 'n')]",thats death million kid pretty highnumbe
120,2022-07-25 16:07:32+00:00,1551600044163358720,OrganicLiveFood,Eat to #fuel your body not to feed your #emotions: https://t.co/T1Et4RdyuU #unhealthy #junkfoods #health #diet https://t.co/St2bD2aorg,25,8,en,US,US,"your,body,feed,your","[(',', None), ('body', 'n'), (',', None), ('feed', 'n'), (',', None)]",body feed
121,2022-07-25 15:06:41+00:00,1551584730432380928,OrganicLiveFood,"Add #Nutrients like beta-carotene, #Magnesium, vitamin C/E and Selenium to ur #diet: https://t.co/Z0cExi4TOS… https://t.co/PbV6PXKMD5",107,48,en,US,US,"like,betacarotene,vitamin,selenium","[('like', None), (',', None), ('betacarotene', 'n'), (',', None), ('vitamin', 'n'), (',', None), ('selenium', 'n')]",like betacarotene vitamin selenium
122,2022-07-25 14:06:31+00:00,1551569588059607040,OrganicLiveFood,"Age is just a number. You have three choices in life: Give up, give in, or give it all you got:… https://t.co/XTbz2CPwXI",40,15,en,US,US,"just,number,have,three,choices,life,give,give,give","[(',', None), ('number', 'n'), (',', None), (',', None), ('three', None), (',', None), ('choices', 'n'), (',', None), ('life', 'n'), (',', None), ('give', 'v'), (',', None), ('give', 'v'), (',', None), ('give', 'v')]",number three choice life give give give
123,2022-07-25 14:00:56+00:00,1551568184460775424,LynLomasi,Vegan soul food expert Lyn Lomasi lists 15 healthy reasons to spice up your diet with more hot chili peppers.… https://t.co/1ikrMEngJf,0,0,en,"Denver, CO",US,"vegan,soul,food,expert,lomasi,lists,healthy,reasons,spice,your,diet,with,more,chili,peppers","[('vegan', 'n'), (',', None), ('soul', 'n'), (',', None), ('food', 'n'), (',', None), ('expert', 'n'), (',', None), ('lomasi', 'n'), (',', None), ('lists', 'n'), (',', None), ('healthy', 'a'), (',', None), ('reasons', 'n'), (',', None), ('spice', 'n'), (',', None), (',', None), ('diet', 'a'), (',', None), (',', None), (',', None), ('chili', 'n'), (',', None), ('peppers', 'n')]",vegan soul food expert lomasi list healthy reason spice diet chili pepper
124,2022-07-25 12:45:00+00:00,1551549074293260289,veganboyscout,"@Schwarah95 @yourVeganStory Please watch Cowspiracy, Earthlings, The Game Changers, Food Inc, Forks Over Knives, et… https://t.co/SSnFTOmMaQ",0,0,en,"Kansas City, USA",US,"please,watch,cowspiracy,earthlings,game,changers,food,forks,over,knives","[('please', 'n'), (',', None), ('watch', 'n'), (',', None), ('cowspiracy', 'n'), (',', None), ('earthlings', 'n'), (',', None), ('game', 'n'), (',', None), ('changers', 'n'), (',', None), ('food', 'n'), (',', None), ('forks', 'n'), (',', None), (',', None), ('knives', 'n')]",please watch cowspiracy earthling game changer food fork knife
125,2022-07-25 09:47:10+00:00,1551504322097201152,ChicagoPlantEat,So many great reasons to plantify your diet. Great summary here... https://t.co/LGMFl6GIoM,0,0,en,USA,US,"many,great,reasons,plantify,your,diet,great,summary,here","[('many', 'a'), (',', None), ('great', 'a'), (',', None), ('reasons', 'n'), (',', None), ('plantify', 'v'), (',', None), (',', None), ('diet', 'a'), (',', None), ('great', 'a'), (',', None), ('summary', 'a'), (',', None)]",many great reason plantify diet great summary
126,2022-07-25 06:00:10+00:00,1551447193940365313,RobotPeston,Lord Lucan has declared that post-Brexit the government will look to force at least 30% of the country onto a #vegan diet.,0,0,en,Westminster,US,"lord,lucan,declared,that,postbrexit,government,will,look,force,least,country,onto,diet","[('lord', 'n'), (',', None), ('lucan', 'a'), (',', None), ('declared', 'v'), (',', None), (',', None), ('postbrexit', 'n'), (',', None), ('government', 'n'), (',', None), (',', None), ('look', 'v'), (',', None), ('force', 'n'), (',', None), ('least', 'a'), (',', None), ('country', 'n'), (',', None), ('onto', None), (',', None), ('diet', 'a')]",lord lucan declare postbrexit government look force least country onto diet
127,2022-07-25 04:47:09+00:00,1551428818770038784,ChicagoPlantEat,"One more study...inflammation markers down in just a couple of months following a whole food plant based WFPB diet
https://t.co/wOB4FWt9ZI",1,0,en,USA,US,"more,studyinflammation,markers,down,just,couple,months,following,whole,food,plant,based,wfpb,diet","[(',', None), ('studyinflammation', 'n'), (',', None), ('markers', 'n'), (',', None), (',', None), (',', None), ('couple', 'n'), (',', None), ('months', 'n'), (',', None), ('following', 'v'), (',', None), ('whole', 'a'), (',', None), ('food', 'n'), (',', None), ('plant', 'n'), (',', None), ('based', 'v'), (',', None), ('wfpb', 'n'), (',', None), ('diet', 'a')]",studyinflammation marker couple month follow whole food plant base diet
128,2022-07-25 01:59:37+00:00,1551386659425583111,shafess,"@VegNews Tried it once and it lasted maybe a week? I think less than that. Too expensive, time consuming, and not s… https://t.co/rS1pEcrCe8",0,0,en,"West Des Moines, IA",US,"tried,once,lasted,maybe,week,think,less,than,that,expensive,time,consuming","[('tried', 'v'), (',', None), (',', None), ('lasted', 'v'), (',', None), ('maybe', 'r'), (',', None), ('week', 'n'), (',', None), ('think', 'v'), (',', None), ('less', 'a'), (',', None), (',', None), (',', None), ('expensive', 'a'), (',', None), ('time', 'n'), (',', None), ('consuming', 'v')]",try last maybe week think less expensive time consume
129,2022-07-25 00:08:36+00:00,1551358721028243461,2aHistory,@RickTheV1 @JoeAschiero @S_Catsgotmyback You're forcing an unnatural diet onto children that can't make their own c… https://t.co/SSmIRhROb5,0,0,en,Somewhere in the US,US,"youre,forcing,unnatural,diet,onto,children,that,cant,make,their","[('youre', 'n'), (',', None), ('forcing', 'v'), (',', None), ('unnatural', 'a'), (',', None), ('diet', 'a'), (',', None), ('onto', None), (',', None), ('children', 'n'), (',', None), (',', None), ('cant', 'n'), (',', None), ('make', 'v'), (',', None)]",force unnatural diet onto child make
130,2022-07-24 23:47:11+00:00,1551353330919686144,ChicagoPlantEat,"Great interview of Drs Kim Williams &amp; Caldwell Esselstyn, both pillars in the medical community extolling the benef… https://t.co/qNs6Er7qv9",3,1,en,USA,US,"great,interview,williams,caldwell,esselstyn,both,pillars,medical,community,extolling,benef","[('great', 'a'), (',', None), ('interview', 'n'), (',', None), ('williams', 'n'), (',', None), ('caldwell', 'n'), (',', None), ('esselstyn', 'n'), (',', None), (',', None), ('pillars', 'n'), (',', None), ('medical', 'a'), (',', None), ('community', 'n'), (',', None), ('extolling', 'v'), (',', None), ('benef', 'n')]",great interview caldwell esselstyn medical community extol benef
131,2022-07-24 23:02:28+00:00,1551342077119799296,2aHistory,"@JoeAschiero @S_Catsgotmyback @RickTheV1 I love kids too much to endorse a vegan lifestyle.

- Is there anyone who… https://t.co/zpZM3AougA",1,0,en,Somewhere in the US,US,"love,kids,much,endorse,vegan,lifestyle,there,anyone","[('love', 'n'), (',', None), ('kids', 'n'), (',', None), ('much', 'r'), (',', None), ('endorse', 'n'), (',', None), ('vegan', 'n'), (',', None), ('lifestyle', 'n'), (',', None), (',', None), ('anyone', 'n')]",love kid much endorse vegan lifestyle anyone
132,2022-07-24 20:30:10+00:00,1551303749120958466,RobotPeston,I secretly met with a current front bench Tory MP and they informs me that post-Brexit the government will look to… https://t.co/tYnlr21FVm,0,0,en,Westminster,US,"secretly,with,current,front,bench,tory,they,informs,that,postbrexit,government,will,look","[('secretly', 'r'), (',', None), (',', None), ('current', 'a'), (',', None), ('front', 'a'), (',', None), ('bench', 'a'), (',', None), ('tory', 'a'), (',', None), (',', None), ('informs', 'n'), (',', None), (',', None), ('postbrexit', 'n'), (',', None), ('government', 'n'), (',', None), (',', None), ('look', 'v')]",secretly current front bench tory informs postbrexit government look
133,2022-07-24 20:28:00+00:00,1551303203635056642,bomohammedglad,"Zinamax is food supplement helps in elimination of acne

https://t.co/piKtSfoj25

#supplement #fitness #supplements… https://t.co/RMlJNqwIKA",0,0,en,United States,US,"zinamax,food,supplement,helps,elimination,acne","[('zinamax', 'n'), (',', None), ('food', 'n'), (',', None), ('supplement', 'n'), (',', None), ('helps', 'v'), (',', None), ('elimination', 'n'), (',', None), ('acne', 'n')]",zinamax food supplement help elimination acne
134,2022-08-03 02:30:01+00:00,1554655801301925888,JagoBharathJago,"New Research Says Plant-based Diet Best for Planet and People - Our World - https://t.co/KDGLetFkJa
#Health #vegan… https://t.co/sBrKxX7VRy",0,0,en,"Goregaon, Mumbai",India,"research,says,plantbased,diet,best,planet,people,world","[('research', 'n'), (',', None), ('says', 'v'), (',', None), ('plantbased', 'v'), (',', None), ('diet', 'a'), (',', None), ('best', 'a'), (',', None), ('planet', 'n'), (',', None), ('people', 'n'), (',', None), ('world', 'n')]",research say plantbased diet best planet people world
135,2022-08-02 17:40:12+00:00,1554522465531035648,HealthResorce4U,Vegan Diet – The Best Weight Loss Diet Plan https://t.co/WYyNd6I6iF,0,0,en,Kolkata,India,"vegan,diet,best,weight,loss,diet,plan","[('vegan', 'n'), (',', None), ('diet', 'a'), (',', None), ('best', 'a'), (',', None), ('weight', 'n'), (',', None), ('loss', 'n'), (',', None), ('diet', 'a'), (',', None), ('plan', 'n')]",vegan diet best weight loss diet plan
136,2022-08-02 03:53:17+00:00,1554314365456850944,ThunderBulll,"People who eat Traditional indian diet with Grains, eggs, Milk lives for 30 years only.

People who Follow Vegan, K… https://t.co/jjZx9kO579",2,0,en,"Surat, India",India,"people,traditional,indian,diet,with,grains,eggs,milk,lives,years,onlypeople,follow,vegan","[('people', 'n'), (',', None), ('traditional', 'a'), (',', None), ('indian', 'a'), (',', None), ('diet', 'a'), (',', None), (',', None), ('grains', 'n'), (',', None), ('eggs', 'n'), (',', None), ('milk', 'n'), (',', None), ('lives', 'v'), (',', None), ('years', 'n'), (',', None), ('onlypeople', 'n'), (',', None), ('follow', 'v'), (',', None), ('vegan', 'n')]",people traditional indian diet grain egg milk live year onlypeople follow vegan
137,2022-08-01 11:08:53+00:00,1554061602667646976,sidhant_talbar,"@rubenlal65 @Shuvo10976159 We were on veg diet for last 2 generations , probably this gen. in India has started to… https://t.co/wbU09upgHa",0,0,en,India🇮🇳,India,"were,diet,last,generations,probably,this,india,started","[(',', None), ('diet', 'a'), (',', None), ('last', 'a'), (',', None), ('generations', 'n'), (',', None), ('probably', 'r'), (',', None), (',', None), ('india', 'n'), (',', None), ('started', 'v')]",diet last generation probably india start
138,2022-08-01 08:14:04+00:00,1554017609372209152,mugdhap,"For the trolls who got triggered by my diet soda post. 

Diet soda lovers are my new vegan trolls.

I’ll wait for y… https://t.co/AHOKfbYJaI",4,1,en,"Pune, India",India,"trolls,triggered,diet,soda,post,diet,soda,lovers,vegan,trollsill,wait","[('trolls', 'n'), (',', None), ('triggered', 'v'), (',', None), ('diet', 'a'), (',', None), ('soda', 'n'), (',', None), ('post', 'n'), (',', None), ('diet', 'a'), (',', None), ('soda', 'n'), (',', None), ('lovers', 'n'), (',', None), ('vegan', 'n'), (',', None), ('trollsill', 'n'), (',', None), ('wait', 'n')]",troll trigger diet soda post diet soda lover vegan trollsill wait
139,2022-08-01 02:44:27+00:00,1553934657854513154,TOPGAMING43,"Shirataki Rice, DIET COOKER Konjac Rice 10 Pack Inside, Keto &amp; Vegan Friendly, 9.52 oz, Odor Free, Low Calorie, Zer… https://t.co/kKzBYRsW3i",0,0,en,"Pune, India",India,"shirataki,rice,diet,cooker,konjac,rice,pack,inside,keto,vegan,friendly,odor,free,calorie","[('shirataki', 'n'), (',', None), ('rice', 'n'), (',', None), ('diet', 'a'), (',', None), ('cooker', 'n'), (',', None), ('konjac', 'n'), (',', None), ('rice', 'n'), (',', None), ('pack', 'n'), (',', None), ('inside', 'r'), (',', None), ('keto', 'n'), (',', None), ('vegan', 'n'), (',', None), ('friendly', 'r'), (',', None), ('odor', 'n'), (',', None), ('free', 'a'), (',', None), ('calorie', 'n')]",shirataki rice diet cooker konjac rice pack inside keto vegan friendly odor free calorie
140,2022-07-31 16:16:37+00:00,1553776656988672000,DealBeeOfficial,"Coconut Flour | Coconut Atta | Paleo, Keto Diet | Natural, Grain Free Flour | Ultra Low Carb, High Fat Coconut Flou… https://t.co/2g8w3CXk6L",0,0,en,India,India,"coconut,flour,coconut,atta,paleo,keto,diet,natural,grain,free,flour,ultra,carb,high,coconut,flou","[('coconut', 'n'), (',', None), ('flour', 'n'), (',', None), ('coconut', 'n'), (',', None), ('atta', 'n'), (',', None), ('paleo', 'n'), (',', None), ('keto', 'n'), (',', None), ('diet', 'n'), (',', None), ('natural', 'a'), (',', None), ('grain', 'n'), (',', None), ('free', 'a'), (',', None), ('flour', 'a'), (',', None), ('ultra', 'a'), (',', None), ('carb', 'n'), (',', None), ('high', 'a'), (',', None), ('coconut', 'n'), (',', None), ('flou', 'n')]",coconut flour coconut atta paleo keto diet natural grain free flour ultra carb high coconut flou
141,2022-07-31 16:00:00+00:00,1553772475745718272,healthmall_in,"What our buyer say;
Diet &amp; Vegan food supplements are available;
https://t.co/0Zfggxz6tY
Hurry Up, Buy Now at Disco… https://t.co/xZZHAR9wxL",0,0,en,"Mumbai, India",India,"what,buyer,saydiet,vegan,food,supplements,availablehurry,disco","[(',', None), ('buyer', 'n'), (',', None), ('saydiet', 'a'), (',', None), ('vegan', 'a'), (',', None), ('food', 'n'), (',', None), ('supplements', 'n'), (',', None), ('availablehurry', 'n'), (',', None), ('disco', 'n')]",buyer saydiet vegan food supplement availablehurry disco
